Id,Label,Lat,Lng,Country,airportID,Mass,Dist2Air
n2201,Yeongcheon Gyeongbuk South Korea,35.946018219,128.919204712,South Korea,2381,2281.0,15.001930565705283
n2017,Jeongup  South Korea,35.5620918274,126.852218628,South Korea,6003,186.0,27.071596318039944
n1401,Ochang  South Korea,36.1160011292,125.978996277,South Korea,6003,1.0,38.49768523583821
n2261,Osong  South Korea,34.8166999817,128.600006103,South Korea,2372,67.0,31.540462001496156
n1699,Hwaseong Si Gyenggi Do South Korea,37.204409,126.828266,South Korea,3930,2295.0,27.657851612491665
n2354,Ipjang Myeon Cheonan South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2460,Si Heung  South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n1574,Uiwang City Gyeonggi Do South Korea,38.2223014832,127.011497498,South Korea,3930,1.0,60.37293150530098
n2472,Seungnam Gyunggi South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2529,Mundemba Southwest Prov Cameroon,4.973595,8.90635,Cameroon,263,1.0,38.48671477887596
n2319,Gyeongbuk  South Korea,36.340801239,128.785018921,South Korea,2381,187.0,31.6550991670167
n2440,Shankaraghatta Shimoga India,13.600060463,75.8160171509,India,3143,1.0,76.31805267673643
n2143,Al Jahra  Kuwait,29.3319950104,47.6955528259,Kuwait,2176,106.0,18.01297363280396
n2515,Pmb Kumasi  Ghana,6.689384,-1.627101,Ghana,5556,303.0,3.036985876219235
n2171,Kangnung Ganwon South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2125,Greytown  South Africa,-29.0648803711,30.5879497528,South Africa,843,1.0,41.93387391428232
n2181,Sangju North Gyeongsang South Korea,36.4109687805,128.160446167,South Korea,6008,61.0,42.340024759630246
n2033,Sangju Si Gyeongsangbuk D South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n1549,Sangju Gyeongsang Buk South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n1992,Bendigo VIC Australia,-36.7499008179,144.279006958,Australia,3339,285.0,70.95461708750274
n2455,La Grange GA USA,33.0414085388,-85.0310821533,United States,4255,34.0,36.67085589837719
n2426,Bregenz  Austria,47.5046005249,9.7580299377,Austria,1679,183.0,9.306796358781732
n2166,Chouran Beirut  Lebanon,33.9254112244,35.8997268677,Lebanon,2177,22.0,24.675264859467514
n2294,Hadath  Lebanon,34.0111198425,36.00025177,Lebanon,2177,1.0,32.15489914383389
n931,St Thomas VI USA,18.3483810425,-64.9367752075,United States,2883,105.0,2.5183404659262147
n1810,Muncheberg  Germany,52.5157012939,14.1127996445,Germany,351,216.0,34.805637067769794
n2348,Stechlin  Germany,53.1024093628,13.050069809,Germany,351,68.0,38.78660352587562
n836,Pardesiyya Merkaz Israel,32.3061103821,34.9102897644,Israel,1590,1837.0,20.409124057058083
n944,An Yang  South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n799,Fushun Liaoning Peoples R China,41.880798,123.912386,China,4144,1.0,47.09933026853373
n2153,Linyi  Peoples R China,35.108738,118.35061,China,6385,1.0,5.547711003881015
n2266,Menoufia  Egypt,30.4689273834,30.8568305969,Egypt,1128,542.0,40.57364456443613
n748,Pokhara  Nepal,28.2668991089,83.96849823,Nepal,3127,99.0,4.635247512184104
n1696,Taipa Macau Peoples R China,22.159897,113.559148,China,3121,525.0,2.193500894522495
n1327,Salaya Phuttamonthon Nakhon Pathom Thailand,14.4845819473,100.851913452,Thailand,3885,1.0,55.953070684661846
n2395,Nakhonsawan  Thailand,15.6835565567,100.151863098,Thailand,3170,1.0,76.42398488287574
n1280,Västerås Vastmanland County Sweden,59.6237983704,16.6040992737,Sweden,733,536.0,2.588024260770893
n1720,Eskilstuna Vasteras  Sweden,59.3754692078,16.4560909271,Sweden,733,105.0,16.04186644947387
n1197,Weston WI United States,44.9046783447,-89.5535507202,United States,4045,73.0,10.193560990553136
n1538,Maseno Nyanza Kenya,-0.0066200001,34.5980186462,Kenya,1140,68.0,10.580269469129217
n1666,Yongch'on North Gyeongsang South Korea,35.946018219,128.919204712,South Korea,2381,2281.0,15.001930565705283
n2509,Rochester MT United States,45.612701416,-112.505996704,United States,4022,1.0,23.639574089687905
n1053,Sw Rochester MN USA,46.3493614197,-94.1983718872,United States,6957,42.0,4.438089465041425
n2307,Bābol Sar Mazandaran Iran,36.6996803284,52.6410484314,Iran,5933,907.0,30.937910345770437
n2498,Kabale  Uganda,-1.2056000233,30.0369300842,Uganda,1165,16.0,53.1909461011883
n1240,Itajuípe BA Brazil,-14.6729402542,-39.3755187988,Brazil,2569,1.0,24.915483432800677
n1130,Charlestown Nevis W Ind Assoc St,17.135992,-62.623089,W Ind Assoc St,6079,1.0,5.290473695827508
n1281,Sovenga  South Africa,-29.0461845398,25.0628795624,South Africa,815,1.0,24.633147648801828
n2110,Monaco  Monaco,43.7389297485,7.4254832268,Monaco,4264,6225.0,0.5858428424021737
n2305,Limpopo  South Africa,-23.7852592468,29.2869300842,South Africa,841,13.0,15.823937765181617
n2065,Litchfield MN USA,45.131061554,-94.5274276733,United States,3858,1.0,66.05997637159248
n2144,Neipu Pingtung Taiwan,22.6120300293,120.566551209,Taiwan,2264,1078.0,14.02210130562724
n1216,Russell ON Canada,45.2582015991,-75.3710021973,Canada,100,6.0,15.15810492545975
n1747,Carson City NV USA,39.1648788452,-119.766967773,United States,3807,73.0,23.091972699350222
n1999,Cadillac MI USA,44.2504005432,-85.4022598267,United States,4023,5.0,35.06647591638356
n1899,Nellis AFB NV USA,37.0461997986,-115.887657166,United States,3877,1.0,78.23699935499857
n880,Mina  Egypt,29.9874095917,32.5430793762,Egypt,1128,78.0,68.65649005980019
n2108,Jesus Maria Lima  Peru,-12.056139946,-77.026802063,Peru,2789,1871.0,6.369457194058157
n1266,Jesus Maria Luma  Peru,-12.056139946,-77.026802063,Peru,2789,1871.0,6.369457194058157
n1994,Vineland ON Canada,43.1555557251,-79.3940734863,Canada,70,2156.0,27.287751053632032
n1331,Worthington MN USA,43.6199989319,-95.5963973999,United States,4009,1.0,57.372309106887556
n1194,Accra N West Africa Ghana,5.5810699463,-0.1989700049,Ghana,248,381.0,2.77011691234885
n2278,Timber Lake SD USA,45.4297103882,-101.073890686,United States,5761,1.0,81.96985922307928
n2119,Jeonnam  South Korea,34.6307487488,126.535095215,South Korea,4189,1.0,26.372192917349565
n2183,Muan Chonnam South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2317,Flemming Montserrat W Ind Assoc St,16.74696,-62.215614,W Ind Assoc St,2874,1.0,38.81535506732021
n1124,Banjul  Gambia,13.452050209,-16.5938205719,Gambia,1050,271.0,8.805183353217322
n256,Tygerberg Western Cape South Africa,-29.0461845398,25.0628795624,South Africa,815,1.0,24.633147648801828
n2117,Cresson PA USA,40.4686088562,-78.5802993774,United States,4169,101.0,17.00212241005185
n1985,Yankton SD United States,42.8718109131,-97.3970489502,United States,4009,48.0,59.12147217451864
n1750,Dnepropetrovsk  Ukraine,48.4753112793,35.0161209106,Ukraine,2941,990.0,9.03089470088178
n2186,Eberswalde  Germany,52.832901001,13.751999855,Germany,351,57.0,27.096897537982905
n1630,Kinston NC United States,35.2686882019,-77.5818023682,United States,6959,1.0,27.6374144314202
n1882,N Platte NE USA,41.1363182068,-100.763328552,United States,5748,65.0,4.186942906792989
n1895,Tsao Tun Nantou Hsien Taiwan,23.6857891083,120.897491455,Taiwan,2268,39.0,43.64820224824853
n1851,Lafia  Nigeria,8.5074396133,8.5205202103,Nigeria,268,1.0,81.7703201483867
n1512,Balikpapan  Indonesia,-1.2653859854,116.831161499,Indonesia,3919,12.0,4.378010847562194
n1376,Min-hsiung  Taiwan,23.5582294464,120.427322388,Taiwan,2270,3488.0,44.28957883817646
n1393,Aghia Paraskevi  Greece,38.007270813,23.8205795288,Greece,3941,36285.0,8.338599554350576
n2320,Rourkela Orissa India,22.233039856,84.8719177246,India,3063,407.0,80.00667361988697
n1089,Vom Plateau Nigeria,9.5595054626,8.0778808594,Nigeria,268,1.0,54.18137938339794
n1375,Astana  Kazakhstan,51.1287498474,71.4136734009,Kazakhstan,2910,71.0,7.7147273270148915
n1651,I Metaxa  Greece,37.9297485352,23.6433391571,Greece,3941,36677.0,16.415803393972666
n2159,Dokki  Egypt,30.0418796539,31.2059402466,Egypt,1128,14087.0,13.153571965555923
n1102,Polokwane Limpopo South Africa,-23.8880996704,29.7379894257,South Africa,841,1.0,16.229550427242142
n2157,Sindian City Taipei County Taiwan,23.6857891083,120.897491455,Taiwan,2268,39.0,43.64820224824853
n1453,Yalta Crimea Ukraine,44.5023193359,34.1570091248,Ukraine,7863,29.0,31.442949472039626
n2215,Miao Li City  Taiwan,23.6857891083,120.897491455,Taiwan,2268,39.0,43.64820224824853
n2085,Yilan  Taiwan,24.7518501282,121.753158569,Taiwan,2276,474.0,39.62283734532613
n2518,Shillong Meghalaya India,25.597070694,91.8876266479,India,6172,540.0,9.292186790987092
n1364,Yoro  Honduras,15.1368503571,-87.1312713623,Honduras,1771,1.0,45.762192232325745
n2501,Swindon England United Kingdom,51.5617599487,-1.7818100452,United Kingdom,472,962.0,28.274770441645842
n1920,Jincheon  South Africa,36.8434715271,127.422988892,South Africa,6008,1.0,9.725361839148743
n1968,Faisalabad  Pakistan,31.4041194916,73.0903396606,Pakistan,2202,1395.0,6.247068068543543
n2259,Nikolayev  Ukraine,46.9693984985,31.9948997498,Ukraine,2947,61.0,72.85809052091656
n2499,Xingqing Qu Yinchuan Peoples R China,38.437569,106.27859,China,4085,161.0,14.894882243033946
n2293,Aberdeen SD United States,45.4590911865,-98.4873199463,United States,5714,48.0,3.249606005971754
n1546,Oxford MD USA,38.6876182556,-76.1720123291,United States,3849,91.0,42.97781081293619
n2486,Mmabatho  South Africa,-25.8338108063,25.6151695251,South Africa,881,97.0,90.34603797396721
n2194,Natchitoches LA United States,31.7609500885,-93.0869827271,United States,3852,111.0,43.560938517316785
n2230,Trabzon  Turkey,41.001209259,39.7166786194,Turkey,1726,2517.0,3.8323654340775057
n1970,Yangling  Peoples R China,34.274362,108.080009,China,3379,895.0,40.119453959903936
n1641,São Cristóvão RJ Brazil,-22.5320796967,-44.116569519,Brazil,2560,89.0,58.84511806908451
n672,Lachen SZ Switzerland,47.1866989136,8.8520002365,Switzerland,1678,365.0,23.876761822841136
n2387,Habana Vieja  Cuba,23.1320590973,-82.3481903076,Cuba,1909,3928.0,10.605138105899059
n2246,Put-in-Bay OH United States,41.6496505737,-82.8149795532,United States,113,1.0,43.84269556190464
n2337,Bourbonnais IL USA,41.154258728,-87.8778610229,United States,3830,51.0,56.971019227231
n1075,Bet Shemesh  Israel,31.7495994568,34.9888000488,Israel,1590,13.0,19.053715651361543
n1501,Har Tuv A Bet Shemesh Israel,31.7642993927,34.9996986389,Israel,1590,13.0,18.31394926393776
n1495,Blenheim ON Canada,42.3352088928,-81.9976882935,Canada,199,134.0,48.538741357376395
n2026,Wheatley ON Canada,42.0945396423,-82.4629669189,Canada,113,6.0,28.148570071183162
n2053,Owen Sound ON Canada,44.5718002319,-80.9405975342,Canada,79,22.0,81.67723212135388
n2242,Cheadle England United Kingdom,53.3941993713,-2.2167499065,United Kingdom,478,39372.0,3.6833613670230037
n1812,Newport OR USA,44.632270813,-124.057601929,United States,4099,473.0,54.534573289221925
n1278,Puerto Viejo Heredia Costa Rica,10.4506797791,-84.0113601685,Costa Rica,1885,1.0,34.29817291847054
n1849,Trieste  France,43.5503997803,0.0374399982,France,1276,359.0,25.776858700778973
n1773,Lewisburg OH United States,39.8499908447,-84.5383987427,United States,3627,64.0,17.29807669328088
n1962,Jatinangor  Indonesia,-1.2480890751,115.418998718,Indonesia,3919,1.0,101.92582303232169
n2523,Madang  Papua N Guinea,-5.2354297638,145.782058716,Papua N Guinea,2,31.0,2.0110773479412867
n2428,Kaibarupai Village Region Guyana,3.566667,-59.855681,Guyana,4126,1.0,112.04554019447244
n2429,Waipa Village Region 8 Guyana,4.769702,-59.265391,Guyana,4126,1.0,130.276483503133
n1954,Sari Mazandaran Iran,36.5633506775,53.053691864,Iran,5933,1.0,9.236311485721675
n2238,Williamsport PA United States,41.240940094,-77.001411438,United States,3584,112.0,4.173067010176586
n1865,Warren PA USA,41.8440284729,-79.1434936523,United States,7059,31.0,22.164621056493917
n2071,Spring Island BC Canada,49.9995994568,-127.419998169,Canada,200,1.0,47.10602071735755
n2415,N Waterloo ON Canada,43.7449798584,-81.7146224976,Canada,174,5.0,56.743179973921215
n1555, AZ United States,34.9788818359,-109.772895813,United States,7078,1.0,51.02797888313024
n1284,Suakoko  Liberia,6.926199913,-9.6254501343,Liberia,1063,1.0,69.61517124483716
n1982,Fonthill ON Canada,43.044090271,-79.2818222046,Canada,3820,2172.0,28.68386467333415
n1545,Chanthaburi  Thailand,12.8787212372,102.129135132,Thailand,4135,1.0,43.659207733606856
n2514,Trelew Chubut Argentina,-43.2352104187,-65.2984924316,Argentina,2490,73.0,2.2195850721151045
n2301,Castres Mid-Pyrenees France,43.6008987427,2.2457299232,France,1285,329.0,3.7743750713709896
n1195,Wakefield W Yorkshire England,53.6803016663,-1.4932800531,United Kingdom,517,24262.0,14.528608350049497
n152,Bedford IN United States,38.8610191345,-86.489402771,United States,3585,1.0,60.07457333914041
n2163,Viseu Viseu Portugal,40.6594009399,-7.9225201607,Portugal,1636,122.0,56.762269337386684
n1868,Puducherry  India,11.9226989746,79.772605896,India,3144,1469.0,78.99302424389016
n2530,Pondicherry  India,11.9226989746,79.772605896,India,3144,1469.0,78.99302424389016
n2173,Marilia SP Brazil,-22.2049999237,-49.9676017761,Brazil,6038,113.0,2.6944670542266476
n940,Kolkata WB India,22.5901298523,88.395401001,India,3043,17599.0,5.535174408028593
n1921,Baden Baden  Germany,48.78150177,8.2035703659,Germany,4166,176.0,5.605953780379295
n2120,Frente A Imprenta La Sal Bluefields Nicaragua,12.011291,-83.761954,Nicaragua,5842,1.0,101.04500797838656
n902,Sao Miguel Arcanjo SP Brazil,-23.8812999725,-47.9958992004,Brazil,2578,1.0,81.40143636885301
n2512,Nyeri Central Kenya,-0.4240100086,36.9581985474,Kenya,5695,1.0,25.201403366988945
n1766,Butlerville IN United States,39.0328598022,-85.5130386353,United States,3488,1.0,45.36928303440651
n1682,Yangsan  South Korea,35.3102111816,129.063293457,South Korea,2372,75.0,11.459714192756348
n2422,Xining Qinghai Peoples R China,36.627156,101.778374,China,6366,415.0,16.216476346291405
n1306,Xining Qinghuai Peoples R China,36.627156,101.778374,China,6366,415.0,16.216476346291405
n1607,Yeerongpilly Qld Australia,-25.5852413177,134.504119873,Australia,3319,1.0,128.55806352692758
n1322,Rizhao Sahndong Peoples R China,35.391091,119.519835,China,6383,39.0,60.08542074164153
n2240,Haifa Kfar Hasidim Israel,32.7486991882,35.0914001465,Israel,1596,19064.0,5.049733322177254
n1821,Kfar Hasidim  Israel,32.7486991882,35.0914001465,Israel,1596,19064.0,5.049733322177254
n2488,  India,23.4060115814,79.4580917358,India,3009,1.0,40.85642166495322
n2133,Rajshahi  Bangladesh,24.3786907196,88.6093215942,Bangladesh,3072,463.0,4.068938225102859
n1452,Retford England United Kingdom,53.3120994568,-0.9362999797,United Kingdom,5562,71.0,11.581042995368666
n2521,Schonebeck  Germany,52.0144004822,11.7258996964,Germany,348,6579.0,45.867056685050336
n2037,Dimitrovgrad  Russia,54.2168998718,49.6716995239,Russia,4118,43.0,53.22687292577983
n2158,Stockholm Bruegel Sweden,62.6749725342,16.7980594635,Sweden,721,1.0,22.903983847543913
n2212,Ripon WI United States,43.8458213806,-88.8370285034,United States,4047,62.0,32.813409530027485
n493,Cannero Riviera  Italy,46.0209999084,8.6813697815,Italy,1675,194.0,11.058626718025574
n2022,  Jordan,31.275762558,36.8283882141,Jordan,2068,1.0,28.23088955634936
n1531,Elko NV USA,40.8356781006,-115.767539978,United States,5736,43.0,1.4797217958236117
n1612,Borok Yaroslavl Oblas Russia,63.1251869202,103.753982544,Russia,2925,1.0,326.67237779295976
n1683,Borok  Russia,58.0678710938,38.2310791016,Russia,6940,1.0,79.07536881989881
n2451,Nizhnii Arkhyz Karachai Circes Russia,43.677067,41.457568,Russia,2965,16.0,76.7640746655446
n2495,Saba  Neth Antilles,17.634948,-63.229974,Neth Antilles,4249,5.0,0.9454538893651956
n1742,Tulita NT Canada,64.9491119385,-125.842041016,Canada,4237,1.0,20.380521553713862
n1126,Hwasung City  South Korea,37.2523612976,126.919891357,South Korea,3930,15119.0,29.808769217987944
n962,Geoje Si Gyeongsangnam D South Korea,34.886267,128.620008,South Korea,2372,67.0,27.103499308938417
n1192,Songnam Kyunggi Do South Korea,37.4452171326,127.141731262,South Korea,3930,3178.0,37.944843851173324
n1942,Hameln NI Germany,52.1012001038,9.3487501144,Germany,352,156.0,28.639704209738504
n1578,Sana‘a  Yemen,15.3667001724,44.2112197876,Yemen,3980,204.0,7.590586762109747
n2457,Wonju Kangwon South Korea,37.3447418213,127.948631287,South Korea,6005,1092.0,6.480987480013451
n1421,São José SC Brazil,-27.6166400909,-48.6277885437,Brazil,2555,3855.0,6.17904153253881
n2311,Miercurea-Ciuc Harghita Romania,46.3549003601,25.8131008148,Romania,1662,15.0,67.17057391816215
n1886,Dedham IA USA,41.906539917,-94.8221206665,United States,3729,1.0,65.07678184881394
n2103,Schleswig  Germany,54.5339012146,9.5626096725,Germany,410,40.0,55.360428718020074
n2028,Nagercoil  India,8.1681404114,77.4318771362,India,3153,114.0,41.1648093820086
n1764,Dothan AL USA,31.2232208252,-85.393371582,United States,3739,17.0,7.549214539277758
n1005,Gunpo Si Gyeonggi Do South Korea,37.344131,126.923866,South Korea,3930,14986.0,27.374660314611905
n1675,Shandong Jinan  Peoples R China,36.661048,117.115605,China,4108,11913.0,14.647960933404272
n1534,Diqing Prefecture Yunnan Peoples R China,27.757838,99.800994,China,6375,1.0,7.960595263969182
n2130,Xianggelila County Yunnan Peoples R China,27.757838,99.800994,China,6375,1.0,7.960595263969182
n2504,Portsmouth OH United States,38.7442588806,-82.9932174683,United States,5742,38.0,35.1193457655108
n1931,Zelzate  Belgium,51.2005004883,3.7948899269,Belgium,299,76.0,28.819189620067196
n2177,Shenyang Liaoning Prov Peoples R China,41.820344,123.439221,China,4144,10732.0,31.22296478054965
n2524,Mae Sot  Thailand,16.7148990631,98.5680007935,Thailand,6186,58.0,1.839983159474226
n1623,Tatranska Lomnica  Slovakia,49.166179657,20.2808494568,Slovakia,1746,128.0,55.76053258530504
n2541,Kolkata Salt Lake India,22.5901298523,88.395401001,India,3043,17599.0,5.535174408028593
n1941,Coffs Harbor NSW Australia,-30.2970199585,153.115142822,Australia,3356,130.0,1.6278030649942787
n1845,Cedar City UT USA,37.6779518127,-113.061759949,United States,3824,100.0,2.576809388083415
n1958,Jiaotong  Peoples R China,29.568026,103.451985,China,3395,1.0,75.83163406219717
n1730,Waldkirch  Germany,48.0905990601,7.9688501358,Germany,1435,16321.0,34.66674578522763
n1996,Mound City MO United States,40.1311187744,-95.2320175171,United States,3458,1.0,63.83178144841259
n2232,Joplin MO United States,37.0847587585,-94.5134735107,United States,4354,62.0,4.707962849954671
n1690,Toronto AB Canada,53.9819335938,-116.586914063,Canada,122,1.0,123.74547095701999
